"jaar";"plot";"tree";"soort";"nnv"
"1995";"411";"20";"beuk";"0,30"
"1995";"411";"21";"beuk";"0,35"
"1995";"411";"22";"beuk";"0,40"
"1995";"411";"23";"beuk";"0,05"
"1995";"411";"24";"zomereik";"0,25"
"1995";"412";"1";"zomereik";"0,15"
"1995";"412";"2";"zomereik";"0,35"
"1995";"412";"3";"zomereik";"0,25"
"1995";"412";"4";"zomereik";"0,20"
"1995";"412";"5";"zomereik";"0,30"
"1995";"412";"6";"zomereik";"0,20"
"1995";"412";"7";"zomereik";"0,20"
"1995";"412";"8";"zomereik";"0,15"
"1995";"412";"9";"zomereik";"0,25"
"1995";"412";"10";"zomereik";"0,15"
"1995";"412";"11";"zomereik";"0,25"
"1995";"412";"12";"zomereik";"0,10"
"1995";"412";"13";"zomereik";"0,20"
"1995";"412";"14";"zomereik";"0,30"
"1995";"412";"15";"zomereik";"0,25"
"1995";"412";"16";"zomereik";"0,15"
"1995";"412";"17";"zomereik";"0,15"
"1995";"412";"18";"zomereik";"0,20"
"1995";"412";"19";"zomereik";"0,25"
"1995";"412";"20";"zomereik";"0,15"
"1995";"412";"21";"zomereik";"0,05"
"1995";"412";"22";"es";"0,15"
"1995";"412";"23";"zomereik";"0,35"
"1995";"412";"24";"es";"0,05"
"1995";"413";"1";"zomereik";"0,05"
"1995";"413";"2";"zomereik";"0,15"
"1995";"413";"3";"zomereik";"0,15"
"1995";"413";"4";"zomereik";"0,20"
"1995";"413";"5";"zomereik";"0,25"
"1995";"413";"6";"zomereik";"0,15"
"1995";"413";"7";"zomereik";"0,25"
"1995";"413";"8";"zomereik";"0,05"
"1995";"413";"9";"zomereik";"0,20"
"1995";"413";"10";"zomereik";"0,25"
"1995";"413";"11";"zomereik";"0,20"
"1995";"413";"12";"zomereik";"0,15"
"1995";"413";"13";"Amerikaanse eik";"0,10"
"1995";"413";"14";"Amerikaanse eik";"0,20"
"1995";"413";"15";"Amerikaanse eik";"0,20"
"1995";"413";"16";"Amerikaanse eik";"0,15"
"1995";"413";"17";"Amerikaanse eik";"0,15"
"1995";"413";"18";"Amerikaanse eik";"0,25"
"1995";"413";"19";"Amerikaanse eik";"0,15"
"1995";"413";"20";"Amerikaanse eik";"0,15"
"1995";"413";"21";"Amerikaanse eik";"0,20"
"1995";"413";"22";"Amerikaanse eik";"0,25"
"1995";"413";"23";"Amerikaanse eik";"0,10"
"1995";"413";"24";"Amerikaanse eik";"0,10"
"1995";"414";"1";"Amerikaanse eik";"0,20"
"1995";"414";"2";"Amerikaanse eik";"0,25"
"1995";"414";"3";"valse acacia";"0,15"
"1995";"414";"4";"valse acacia";"0,10"
"1995";"414";"5";"Amerikaanse eik";"0,35"
"1995";"414";"6";"Amerikaanse eik";"0,45"
"1995";"414";"7";"Amerikaanse eik";"0,05"
"1995";"414";"8";"Amerikaanse eik";"0,30"
"1995";"414";"9";"Amerikaanse eik";"0,35"
"1995";"414";"10";"Amerikaanse eik";"0,25"
"1995";"414";"11";"Amerikaanse eik";"0,30"
"1995";"414";"12";"Amerikaanse eik";"0,20"
"1995";"414";"13";"Amerikaanse eik";"0,20"
"1995";"414";"14";"Amerikaanse eik";"0,15"
"1995";"414";"15";"Amerikaanse eik";"0,25"
"1995";"414";"16";"Amerikaanse eik";"0,20"
"1995";"414";"17";"Amerikaanse eik";"0,25"
"1995";"414";"18";"Amerikaanse eik";"0,25"
"1995";"414";"19";"Amerikaanse eik";"0,30"
"1995";"414";"20";"valse acacia";"0,15"
"1995";"414";"21";"Amerikaanse eik";"0,20"
"1995";"414";"22";"valse acacia";"0,05"
"1995";"414";"23";"Amerikaanse eik";"0,15"
"1995";"414";"24";"valse acacia";"0,10"
"1995";"415";"1";"es";"0,20"
"1995";"415";"2";"zomereik";"0,25"
"1995";"415";"3";"zomereik";"0,30"
"1995";"415";"4";"esdoorn";"0,25"
"1995";"415";"5";"zomereik";"0,20"
"1995";"415";"6";"zomereik";"0,35"
"1995";"415";"7";"zomereik";"0,40"
"1995";"415";"8";"esdoorn";"0,20"
"1995";"415";"9";"zomereik";"0,30"
"1995";"415";"10";"zomereik";"0,50"
"1995";"415";"11";"zomereik";"0,35"
"1995";"415";"12";"esdoorn";"0,25"
"1995";"415";"13";"zomereik";"0,15"
"1995";"415";"14";"zomereik";"0,30"
"1995";"415";"15";"zomereik";"0,35"
"1995";"415";"16";"zomereik";"0,35"
"1995";"415";"17";"zomereik";"0,40"
"1995";"415";"18";"zomereik";"0,35"
"1995";"415";"19";"zomereik";"0,15"
"1995";"415";"20";"zomereik";"0,25"
"1995";"415";"21";"zomereik";"0,35"
"1995";"415";"22";"zomereik";"0,30"
"1995";"415";"23";"zomereik";"0,35"
"1995";"415";"24";"zomereik";"0,25"
"1995";"416";"1";"es";"0,30"
"1995";"416";"2";"zomereik";"0,35"
"1995";"416";"3";"es";"0,25"
"1995";"416";"4";"zomereik";"0,20"
"1995";"416";"5";"zomereik";"0,15"
"1995";"416";"6";"zomereik";"0,35"
"1995";"416";"7";"es";"0,20"
"1995";"416";"8";"zomereik";"0,25"
"1995";"416";"9";"es";"0,30"
"1995";"416";"10";"es";"0,30"
"1995";"416";"11";"es";"0,25"
"1995";"416";"12";"zomereik";"0,25"
"1995";"416";"13";"Amerikaanse eik";"0,25"
"1995";"416";"14";"es";"0,20"
"1995";"416";"15";"tamme kastanje";"0,10"
"1995";"416";"16";"tamme kastanje";"0,05"
"1995";"416";"17";"Amerikaanse eik";"0,15"
"1995";"416";"18";"es";"0,20"
"1995";"416";"19";"es";"0,40"
"1995";"416";"20";"es";"0,20"
"1995";"416";"21";"es";"0,40"
"1995";"416";"22";"ruwe berk";"0,20"
"1995";"416";"23";"es";"0,50"
"1995";"416";"24";"ruwe berk";"0,30"
"1995";"501";"1";"beuk";"0,40"
"1995";"501";"2";"Japanse lork";"0,25"
"1995";"501";"3";"beuk";"0,35"
"1995";"501";"4";"grove den";"0,25"
"1995";"501";"5";"beuk";"0,45"
"1995";"501";"6";"Japanse lork";"0,10"
"1995";"501";"7";"zomereik";"0,40"
"1995";"501";"8";"tamme kastanje";"0,15"
"1995";"501";"9";"zomereik";"0,35"
"1995";"501";"10";"zomereik";"0,50"
"1995";"501";"11";"zomereik";"0,30"
"1995";"501";"12";"zomereik";"0,45"
"1995";"501";"13";"zomereik";"0,20"
"1995";"501";"14";"Amerikaanse eik";"0,45"
"1995";"501";"15";"Amerikaanse eik";"0,30"
"1995";"501";"16";"beuk";"0,20"
"1995";"501";"17";"zomereik";"0,35"
"1995";"501";"18";"zomereik";"0,35"
"1995";"501";"19";"Amerikaanse eik";"0,40"
"1995";"501";"20";"Amerikaanse eik";"0,30"
"1995";"501";"21";"Amerikaanse eik";"0,30"
"1995";"501";"23";"Amerikaanse eik";"0,35"
"1995";"501";"24";"zomereik";"0,40"
"1995";"501";"25";"beuk";"0,25"
"1995";"502";"1";"grove den";"0,25"
"1995";"502";"2";"grove den";"0,20"
"1995";"502";"3";"grove den";"0,15"
"1995";"502";"4";"grove den";"0,20"
"1995";"502";"5";"grove den";"0,20"
"1995";"502";"6";"grove den";"0,15"
"1995";"502";"7";"grove den";"0,20"
"1995";"502";"8";"grove den";"0,20"
"1995";"502";"9";"grove den";"0,15"
"1995";"502";"10";"grove den";"0,30"
"1995";"502";"11";"grove den";"0,10"
"1995";"502";"12";"grove den";"0,20"
"1995";"502";"13";"grove den";"0,20"
"1995";"502";"14";"grove den";"0,15"
"1995";"502";"15";"grove den";"0,20"
"1995";"502";"16";"grove den";"0,25"
"1995";"502";"17";"grove den";"0,25"
"1995";"502";"18";"grove den";"0,20"
"1995";"502";"20";"grove den";"0,15"
"1995";"502";"21";"grove den";"0,10"
"1995";"502";"22";"grove den";"0,25"
"1995";"502";"23";"grove den";"0,20"
"1995";"502";"24";"grove den";"0,20"
"1995";"502";"25";"grove den";"0,25"
"1995";"504";"1";"zomereik";"0,30"
"1995";"504";"2";"zomereik";"0,40"
"1995";"504";"3";"zomereik";"0,35"
"1995";"504";"4";"zomereik";"0,40"
"1995";"504";"5";"zomereik";"0,35"
"1995";"504";"6";"zomereik";"0,30"
"1995";"504";"7";"zomereik";"0,40"
"1995";"504";"8";"zomereik";"0,30"
"1995";"504";"9";"zomereik";"0,40"
"1995";"504";"10";"zomereik";"0,30"
"1995";"504";"11";"zomereik";"0,35"
"1995";"504";"12";"zomereik";"0,15"
"1995";"504";"13";"zomereik";"0,30"
"1995";"504";"14";"zomereik";"0,35"
"1995";"504";"15";"zomereik";"0,50"
"1995";"504";"16";"zomereik";"0,20"
"1995";"504";"17";"zomereik";"0,25"
"1995";"504";"18";"zomereik";"0,15"
"1995";"504";"19";"zomereik";"0,30"
"1995";"504";"20";"zomereik";"0,25"
"1995";"504";"21";"zomereik";"0,20"
"1995";"504";"22";"zomereik";"0,15"
"1995";"504";"23";"zomereik";"0,20"
"1995";"504";"24";"zomereik";"0,35"
"1995";"505";"1";"grove den";"0,15"
"1995";"505";"2";"grove den";"0,30"
"1995";"505";"3";"grove den";"0,25"
"1995";"505";"4";"grove den";"0,20"
"1995";"505";"5";"grove den";"0,25"
"1995";"505";"6";"grove den";"0,20"
"1995";"505";"7";"grove den";"0,20"
"1995";"505";"8";"grove den";"0,20"
"1995";"505";"9";"grove den";"0,20"
"1995";"505";"11";"grove den";"0,20"
"1995";"505";"12";"grove den";"0,25"
"1995";"505";"13";"grove den";"0,25"
"1995";"505";"14";"grove den";"0,10"
"1995";"505";"15";"grove den";"0,20"
"1995";"505";"16";"grove den";"0,30"
"1995";"505";"17";"grove den";"0,15"
"1995";"505";"18";"grove den";"0,05"
"1995";"505";"19";"grove den";"0,25"
"1995";"505";"20";"grove den";"0,20"
"1995";"505";"21";"grove den";"0,15"
"1995";"505";"22";"grove den";"0,10"
"1995";"505";"23";"grove den";"0,15"
"1995";"505";"24";"grove den";"0,15"
"1995";"505";"25";"grove den";"0,20"
"1995";"506";"1";"grove den";"0,20"
"1995";"506";"3";"grove den";"0,15"
"1995";"506";"4";"grove den";"0,20"
"1995";"506";"5";"grove den";"0,25"
"1995";"506";"6";"grove den";"0,20"
"1995";"506";"9";"grove den";"0,25"
"1995";"506";"10";"grove den";"0,25"
"1995";"506";"11";"grove den";"0,20"
"1995";"506";"12";"grove den";"0,20"
"1995";"506";"13";"grove den";"0,25"
"1995";"506";"16";"grove den";"0,05"
"1995";"506";"17";"grove den";"0,25"
"1995";"506";"18";"grove den";"0,20"
"1995";"506";"19";"grove den";"0,15"
"1995";"506";"20";"grove den";"0,20"
"1995";"506";"24";"grove den";"0,25"
"1995";"506";"25";"grove den";"0,20"
"1995";"506";"26";"grove den";"0,20"
"1995";"506";"27";"grove den";"0,15"
"1995";"506";"28";"grove den";"0,25"
"1995";"506";"29";"grove den";"0,25"
"1995";"506";"30";"grove den";"0,20"
"1995";"506";"31";"grove den";"0,20"
"1995";"506";"32";"grove den";"0,20"
"1995";"507";"1";"grove den";"0,20"
"1995";"507";"2";"grove den";"0,20"
"1995";"507";"4";"grove den";"0,25"
"1995";"507";"5";"grove den";"0,20"
"1995";"507";"6";"grove den";"0,15"
"1995";"507";"7";"grove den";"0,20"
"1995";"507";"8";"grove den";"0,25"
"1995";"507";"9";"grove den";"0,20"
"1995";"507";"11";"grove den";"0,25"
"1995";"507";"12";"grove den";"0,20"
"1995";"507";"13";"grove den";"0,15"
"1995";"507";"14";"grove den";"0,20"
"1995";"507";"15";"grove den";"0,25"
"1995";"507";"17";"grove den";"0,20"
"1995";"507";"18";"grove den";"0,25"
"1995";"507";"19";"grove den";"0,20"
"1995";"507";"20";"grove den";"0,25"
"1995";"507";"21";"grove den";"0,25"
"1995";"507";"22";"grove den";"0,25"
"1995";"507";"23";"grove den";"0,25"
"1995";"507";"24";"grove den";"0,20"
"1995";"507";"25";"grove den";"0,40"
"1995";"507";"26";"grove den";"0,25"
"1995";"507";"27";"grove den";"0,25"
"1995";"508";"1";"populier";"0,45"
"1995";"508";"2";"es";"0,15"
"1995";"508";"3";"es";"0,20"
"1995";"508";"4";"Amerikaanse eik";"0,20"
"1995";"508";"5";"populier";"0,50"
"1995";"508";"6";"es";"0,20"
"1995";"508";"7";"es";"0,35"
"1995";"508";"8";"es";"0,30"
"1995";"508";"9";"populier";"0,40"
"1995";"508";"10";"ruwe berk";"0,15"
"1995";"508";"11";"zomereik";"0,40"
"1995";"508";"13";"es";"0,25"
"1995";"508";"14";"es";"0,25"
"1995";"508";"15";"es";"0,20"
"1995";"508";"16";"es";"0,30"
"1995";"508";"17";"es";"0,25"
"1995";"508";"18";"es";"0,30"
"1995";"508";"19";"beuk";"0,35"
"1995";"508";"20";"beuk";"0,40"
"1995";"508";"21";"zomereik";"0,20"
"1995";"508";"22";"zomereik";"0,45"
"1995";"508";"23";"zomereik";"0,30"
"1995";"508";"24";"zomereik";"0,20"
"1995";"508";"25";"fijnspar";"0,25"
"1995";"511";"1";"beuk";"0,20"
"1995";"511";"2";"beuk";"0,30"
"1995";"511";"3";"beuk";"0,35"
"1995";"511";"4";"beuk";"0,15"
"1995";"511";"5";"beuk";"0,20"
"1995";"511";"6";"beuk";"0,05"
"1995";"511";"7";"beuk";"0,30"
"1995";"511";"8";"beuk";"0,15"
"1995";"511";"9";"beuk";"0,30"
"1995";"511";"10";"beuk";"0,15"
"1995";"511";"11";"beuk";"0,30"
"1995";"511";"12";"beuk";"0,25"
"1995";"511";"13";"beuk";"0,15"
"1995";"511";"14";"beuk";"0,20"
"1995";"511";"15";"beuk";"0,35"
"1995";"511";"16";"beuk";"0,15"
"1995";"511";"17";"beuk";"0,35"
"1995";"511";"18";"beuk";"0,25"
"1995";"511";"19";"beuk";"0,20"
"1995";"511";"20";"beuk";"0,30"
"1995";"511";"21";"beuk";"0,15"
"1995";"511";"22";"beuk";"0,20"
"1995";"511";"23";"beuk";"0,25"
"1995";"511";"24";"beuk";"0,20"
"1995";"512";"1";"beuk";"0,40"
"1995";"512";"2";"beuk";"0,20"
"1995";"512";"3";"beuk";"0,35"
"1995";"512";"4";"zomereik";"0,20"
"1995";"512";"5";"beuk";"0,40"
"1995";"512";"6";"beuk";"0,25"
"1995";"512";"7";"beuk";"0,40"
"1995";"512";"8";"zomereik";"0,15"
"1995";"512";"9";"beuk";"0,25"
"1995";"512";"10";"beuk";"0,30"
"1995";"512";"11";"beuk";"0,45"
"1995";"512";"12";"beuk";"0,50"
"1995";"512";"13";"zomereik";"0,35"
"1995";"512";"14";"zomereik";"0,20"
"1995";"512";"15";"zomereik";"0,10"
"1995";"512";"16";"beuk";"0,45"
"1995";"512";"17";"zomereik";"0,20"
"1995";"512";"18";"beuk";"0,70"
"1995";"512";"19";"beuk";"0,25"
"1995";"512";"20";"beuk";"0,30"
"1995";"512";"21";"beuk";"0,40"
"1995";"512";"22";"beuk";"0,30"
"1995";"512";"23";"beuk";"0,35"
"1995";"512";"24";"beuk";"0,60"
"1995";"513";"1";"beuk";"0,05"
"1995";"513";"2";"beuk";"0,10"
"1995";"513";"3";"beuk";"0,45"
"1995";"513";"4";"beuk";"0,30"
"1995";"513";"5";"beuk";"0,10"
"1995";"513";"6";"beuk";"0,15"
"1995";"513";"7";"beuk";"0,20"
"1995";"513";"8";"beuk";"0,15"
"1995";"513";"9";"Amerikaanse eik";"0,60"
"1995";"513";"10";"beuk";"0,20"
"1995";"513";"11";"beuk";"0,20"
"1995";"513";"12";"beuk";"0,40"
"1995";"513";"13";"beuk";"0,15"
"1995";"513";"14";"beuk";"0,20"
"1995";"513";"15";"beuk";"0,25"
"1995";"513";"16";"beuk";"0,20"
"1995";"513";"17";"beuk";"0,30"
"1995";"513";"18";"beuk";"0,15"
"1995";"513";"19";"beuk";"0,10"
"1995";"513";"20";"beuk";"0,20"
"1995";"513";"21";"beuk";"0,25"
"1995";"513";"22";"Amerikaanse eik";"0,55"
"1995";"513";"23";"Amerikaanse eik";"0,45"
"1995";"513";"24";"beuk";"0,20"
"1995";"514";"1";"zomereik";"0,35"
"1995";"514";"2";"zomereik";"0,20"
"1995";"514";"3";"zomereik";"0,30"
"1995";"514";"4";"zomereik";"0,20"
"1995";"514";"5";"zomereik";"0,25"
"1995";"514";"6";"zomereik";"0,30"
"1995";"514";"7";"zomereik";"0,35"
"1995";"514";"8";"zomereik";"0,40"
"1995";"514";"9";"zomereik";"0,25"
"1995";"514";"10";"zomereik";"0,40"
"1995";"514";"11";"zomereik";"0,35"
"1995";"514";"12";"zomereik";"0,20"
"1995";"514";"13";"zomereik";"0,40"
"1995";"514";"14";"zomereik";"0,35"
"1995";"514";"15";"zomereik";"0,20"
"1995";"514";"16";"zomereik";"0,25"
"1995";"514";"17";"zomereik";"0,55"
"1995";"514";"18";"zomereik";"0,45"
"1995";"514";"19";"zomereik";"0,20"
"1995";"514";"20";"zomereik";"0,25"
"1995";"514";"21";"zomereik";"0,35"
"1995";"514";"22";"zomereik";"0,30"
"1995";"514";"23";"zomereik";"0,25"
"1995";"514";"24";"zomereik";"0,35"
"1995";"515";"1";"zomereik";"0,35"
"1995";"515";"2";"zomereik";"0,50"
"1995";"515";"3";"zomereik";"0,40"
"1995";"515";"4";"zomereik";"0,30"
"1995";"515";"5";"zomereik";"0,40"
"1995";"515";"6";"zomereik";"0,45"
"1995";"515";"7";"zomereik";"0,30"
"1995";"515";"8";"zomereik";"0,80"
"1995";"515";"9";"zomereik";"0,50"
"1995";"515";"10";"zomereik";"0,35"
"1995";"515";"11";"zomereik";"0,55"
"1995";"515";"12";"zomereik";"0,35"
"1995";"515";"13";"zomereik";"0,55"
"1995";"515";"14";"zomereik";"0,20"
"1995";"515";"15";"zomereik";"0,30"
"1995";"515";"16";"zomereik";"0,25"
"1995";"515";"17";"zomereik";"0,50"
"1995";"515";"18";"zomereik";"0,25"
"1995";"515";"19";"zomereik";"0,45"
"1995";"515";"20";"zomereik";"0,30"
"1995";"515";"21";"zomereik";"0,35"
"1995";"515";"22";"zomereik";"0,35"
"1995";"515";"23";"zomereik";"0,30"
"1995";"515";"24";"zomereik";"0,60"
"1995";"516";"1";"zomereik";"0,30"
"1995";"516";"2";"zomereik";"0,25"
"1995";"516";"3";"zomereik";"0,20"
"1995";"516";"4";"ruwe berk";"0,20"
"1995";"516";"5";"zomereik";"0,25"
"1995";"516";"6";"zomereik";"0,20"
"1995";"516";"7";"zomereik";"0,30"
"1995";"516";"8";"zomereik";"0,25"
"1995";"516";"9";"zomereik";"0,20"
"1995";"516";"10";"zomereik";"0,15"
"1995";"516";"11";"zomereik";"0,35"
"1995";"516";"12";"zomereik";"0,10"
"1995";"516";"13";"zomereik";"0,10"
"1995";"516";"14";"zomereik";"0,20"
"1995";"516";"15";"zomereik";"0,35"
"1995";"516";"16";"zomereik";"0,20"
"1995";"516";"17";"zomereik";"0,20"
"1995";"516";"18";"zomereik";"0,35"
"1995";"516";"19";"ruwe berk";"0,25"
"1995";"516";"20";"zomereik";"0,40"
"1995";"516";"21";"zomereik";"0,35"
"1995";"516";"22";"zomereik";"0,10"
"1995";"516";"23";"zomereik";"0,25"
"1995";"516";"24";"zomereik";"0,30"
"1995";"601";"1";"Amerikaanse eik";"0,30"
"1995";"601";"2";"Amerikaanse eik";"0,35"
"1995";"601";"3";"Amerikaanse eik";"0,50"
"1995";"601";"4";"Amerikaanse eik";"0,35"
"1995";"601";"5";"Amerikaanse eik";"0,20"
"1995";"601";"6";"Amerikaanse eik";"0,30"
"1995";"601";"7";"zomereik";"0,30"
"1995";"601";"8";"zomereik";"0,50"
"1995";"601";"9";"Amerikaanse eik";"0,40"
"1995";"601";"12";"zomereik";"0,35"
"1995";"601";"13";"zomereik";"0,30"
"1995";"601";"14";"Amerikaanse eik";"0,30"
"1995";"601";"15";"Amerikaanse eik";"0,30"
"1995";"601";"16";"Amerikaanse eik";"0,30"
"1995";"601";"17";"Amerikaanse eik";"0,50"
"1995";"601";"18";"Amerikaanse eik";"0,50"
"1995";"601";"19";"Amerikaanse eik";"0,45"
"1995";"601";"20";"Amerikaanse eik";"0,40"
"1995";"601";"21";"Amerikaanse eik";"0,35"
"1995";"601";"22";"Amerikaanse eik";"0,15"
"1995";"601";"23";"Amerikaanse eik";"0,60"
"1995";"601";"24";"Amerikaanse eik";"0,30"
"1995";"601";"26";"zomereik";"0,25"
"1995";"601";"27";"zomereik";"0,40"
"1995";"602";"1";"grove den";"0,25"
"1995";"602";"2";"grove den";"0,30"
"1995";"602";"3";"grove den";"0,35"
"1995";"602";"4";"grove den";"0,30"
"1995";"602";"5";"grove den";"0,50"
"1995";"602";"6";"grove den";"0,45"
"1995";"602";"7";"grove den";"0,30"
"1995";"602";"8";"grove den";"0,40"
"1995";"602";"9";"grove den";"0,35"
"1995";"602";"10";"grove den";"0,30"
"1995";"602";"11";"grove den";"0,25"
"1995";"602";"12";"grove den";"0,25"
"1995";"602";"13";"grove den";"0,30"
"1995";"602";"14";"grove den";"0,25"
"1995";"602";"15";"grove den";"0,30"
"1995";"602";"16";"grove den";"0,35"
"1995";"602";"20";"grove den";"0,35"
"1995";"602";"21";"grove den";"0,40"
"1995";"602";"22";"grove den";"0,35"
"1995";"602";"23";"grove den";"0,40"
"1995";"602";"24";"grove den";"0,40"
"1995";"602";"25";"grove den";"0,40"
"1995";"602";"26";"grove den";"0,30"
"1995";"602";"27";"grove den";"0,40"
"1995";"603";"1";"Corsicaanse den";"0,40"
"1995";"603";"2";"Corsicaanse den";"0,40"
"1995";"603";"3";"grove den";"0,10"
"1995";"603";"4";"grove den";"0,20"
"1995";"603";"5";"grove den";"0,25"
"1995";"603";"6";"grove den";"0,20"
"1995";"603";"8";"grove den";"0,40"
"1995";"603";"9";"grove den";"0,25"
"1995";"603";"10";"Corsicaanse den";"0,40"
"1995";"603";"11";"grove den";"0,25"
"1995";"603";"12";"Corsicaanse den";"0,75"
"1995";"603";"13";"grove den";"0,25"
"1995";"603";"14";"Corsicaanse den";"0,40"
"1995";"603";"16";"grove den";"0,30"
"1995";"603";"17";"grove den";"0,25"
"1995";"603";"18";"grove den";"0,20"
"1995";"603";"19";"Corsicaanse den";"0,65"
"1995";"603";"20";"Corsicaanse den";"0,40"
"1995";"603";"21";"Corsicaanse den";"0,20"
"1995";"603";"22";"Corsicaanse den";"0,35"
"1995";"603";"23";"Corsicaanse den";"0,45"
"1995";"603";"24";"Corsicaanse den";"0,70"
"1995";"603";"25";"Corsicaanse den";"0,35"
"1995";"603";"26";"grove den";"0,20"
"1995";"604";"1";"populier";"0,10"
"1995";"604";"2";"populier";"0,45"
"1995";"604";"3";"populier";"0,30"
"1995";"604";"4";"populier";"0,30"
"1995";"604";"5";"populier";"0,25"
"1995";"604";"7";"populier";"0,10"
"1995";"604";"8";"populier";"0,25"
"1995";"604";"9";"populier";"0,15"
"1995";"604";"10";"populier";"0,40"
"1995";"604";"11";"populier";"0,20"
"1995";"604";"12";"populier";"0,25"
"1995";"604";"15";"populier";"0,15"
"1995";"604";"19";"populier";"0,35"
"1995";"604";"20";"populier";"0,35"
"1995";"604";"21";"populier";"0,35"
"1995";"604";"22";"populier";"0,35"
"1995";"604";"24";"populier";"0,30"
"1995";"604";"25";"populier";"0,25"
"1995";"604";"27";"populier";"0,25"
"1995";"604";"29";"populier";"0,15"
"1995";"604";"30";"populier";"0,15"
"1995";"604";"31";"populier";"0,40"
"1995";"604";"32";"populier";"0,20"
"1995";"604";"34";"populier";"0,15"
"1995";"611";"1";"zomereik";"0,40"
"1995";"611";"2";"zomereik";"0,45"
"1995";"611";"3";"zomereik";"0,50"
"1995";"611";"4";"zomereik";"0,55"
"1995";"611";"5";"zomereik";"0,35"
"1995";"611";"6";"zomereik";"0,30"
"1995";"611";"7";"zomereik";"0,30"
"1995";"611";"8";"zomereik";"0,75"
"1995";"611";"9";"zomereik";"0,30"
"1995";"611";"10";"zomereik";"0,40"
"1995";"611";"11";"zomereik";"0,20"
"1995";"611";"12";"zomereik";"0,60"
"1995";"611";"13";"zomereik";"0,20"
"1995";"611";"14";"zomereik";"0,40"
"1995";"611";"15";"zomereik";"0,35"
"1995";"611";"16";"zomereik";"0,45"
"1995";"611";"17";"zomereik";"0,50"
"1995";"611";"18";"zomereik";"0,55"
"1995";"611";"19";"zomereik";"0,35"
"1995";"611";"20";"zomereik";"0,35"
"1995";"611";"21";"zomereik";"0,30"
"1995";"611";"22";"zomereik";"0,35"
"1995";"611";"23";"zomereik";"0,45"
"1995";"611";"24";"zomereik";"0,35"
"1995";"612";"1";"beuk";"0,35"
"1995";"612";"2";"wintereik";"0,30"
"1995";"612";"3";"beuk";"0,30"
"1995";"612";"4";"zomereik";"0,25"
"1995";"612";"5";"zomereik";"0,25"
"1995";"612";"6";"zomereik";"0,25"
"1995";"612";"7";"zomereik";"0,25"
"1995";"612";"8";"zomereik";"0,35"
"1995";"612";"9";"zomereik";"0,35"
"1995";"612";"10";"zomereik";"0,35"
"1995";"612";"11";"zomereik";"0,25"
"1995";"612";"12";"zomereik";"0,25"
"1995";"612";"13";"beuk";"0,05"
"1995";"612";"14";"zomereik";"0,35"
"1995";"612";"15";"zomereik";"0,40"
"1995";"612";"16";"zomereik";"0,15"
"1995";"612";"17";"zomereik";"0,35"
"1995";"612";"18";"zomereik";"0,20"
"1995";"612";"19";"zomereik";"0,30"
"1995";"612";"20";"zomereik";"0,35"
"1995";"612";"21";"beuk";"0,10"
"1995";"612";"22";"zomereik";"0,25"
"1995";"612";"23";"zomereik";"0,20"
"1995";"612";"24";"beuk";"0,10"
"1995";"613";"1";"zomereik";"0,35"
"1995";"613";"2";"tamme kastanje";"0,10"
"1995";"613";"3";"tamme kastanje";"0,20"
"1995";"613";"4";"zomereik";"0,20"
"1995";"613";"5";"tamme kastanje";"0,30"
"1995";"613";"6";"tamme kastanje";"0,10"
"1995";"613";"7";"tamme kastanje";"0,15"
"1995";"613";"8";"tamme kastanje";"0,15"
"1995";"613";"9";"tamme kastanje";"0,25"
"1995";"613";"10";"tamme kastanje";"0,15"
"1995";"613";"11";"tamme kastanje";"0,10"
"1995";"613";"12";"tamme kastanje";"0,15"
"1995";"613";"13";"zomereik";"0,20"
"1995";"613";"14";"tamme kastanje";"0,15"
"1995";"613";"15";"tamme kastanje";"0,20"
"1995";"613";"16";"tamme kastanje";"0,10"
"1995";"613";"17";"zomereik";"0,30"
"1995";"613";"18";"zomereik";"0,20"
"1995";"613";"19";"tamme kastanje";"0,20"
"1995";"613";"20";"tamme kastanje";"0,20"
"1995";"613";"21";"zomereik";"0,25"
"1995";"613";"22";"tamme kastanje";"0,20"
"1995";"613";"23";"tamme kastanje";"0,20"
"1995";"613";"24";"tamme kastanje";"0,10"
"1995";"701";"1";"grove den";"0,30"
"1995";"701";"2";"grove den";"0,25"
"1995";"701";"3";"grove den";"0,20"
"1995";"701";"5";"grove den";"0,35"
"1995";"701";"8";"grove den";"0,30"
"1995";"701";"9";"grove den";"0,15"
"1995";"701";"11";"grove den";"0,25"
"1995";"701";"12";"grove den";"0,35"
